race_id,series,team_key,team_quality
F1_2021_1052_bahrain_grand_prix,F1,Aston Martin,0.1876563190882431
F1_2021_1052_bahrain_grand_prix,F1,Ferrari,-0.5149099800839071
F1_2021_1052_bahrain_grand_prix,F1,Haas F1 Team,0.5015324360473693
F1_2021_1052_bahrain_grand_prix,F1,McLaren,-0.39751555496966495
F1_2021_1052_bahrain_grand_prix,F1,Mercedes,-0.6203575722675273
F1_2021_1052_bahrain_grand_prix,F1,Red Bull,-0.6539302289990685
F1_2021_1052_bahrain_grand_prix,F1,Williams,0.40696080125387635
F1_2021_1053_emilia_romagna_grand_prix,F1,Alfa Romeo,0.3601879285012774
F1_2021_1053_emilia_romagna_grand_prix,F1,AlphaTauri,0.16485265061111504
F1_2021_1053_emilia_romagna_grand_prix,F1,Alpine F1 Team,0.20765254641324868
F1_2021_1053_emilia_romagna_grand_prix,F1,Aston Martin,0.19046888219701436
F1_2021_1053_emilia_romagna_grand_prix,F1,Ferrari,-0.5111862511848648
F1_2021_1053_emilia_romagna_grand_prix,F1,Haas F1 Team,0.5012859344733003
F1_2021_1053_emilia_romagna_grand_prix,F1,McLaren,-0.39664286854346203
F1_2021_1053_emilia_romagna_grand_prix,F1,Mercedes,-0.6243482231281754
F1_2021_1053_emilia_romagna_grand_prix,F1,Red Bull,-0.6533316497889844
F1_2021_1053_emilia_romagna_grand_prix,F1,Williams,0.41089071982916087
F1_2021_1054_portuguese_grand_prix,F1,Alfa Romeo,0.361977293688939
F1_2021_1054_portuguese_grand_prix,F1,AlphaTauri,0.1639402239746293
F1_2021_1054_portuguese_grand_prix,F1,Alpine F1 Team,0.2107963795218898
F1_2021_1054_portuguese_grand_prix,F1,Aston Martin,0.19020415321798076
F1_2021_1054_portuguese_grand_prix,F1,Ferrari,-0.5154513578659075
F1_2021_1054_portuguese_grand_prix,F1,Haas F1 Team,0.49781478264770007
F1_2021_1054_portuguese_grand_prix,F1,McLaren,-0.3986290774849475
F1_2021_1054_portuguese_grand_prix,F1,Mercedes,-0.6195031489723534
F1_2021_1054_portuguese_grand_prix,F1,Red Bull,-0.6535415462728792
F1_2021_1054_portuguese_grand_prix,F1,Williams,0.4022410829956038
F1_2021_1055_spanish_grand_prix,F1,Alfa Romeo,0.3602787509007245
F1_2021_1055_spanish_grand_prix,F1,AlphaTauri,0.1640757686245312
F1_2021_1055_spanish_grand_prix,F1,Alpine F1 Team,0.2086303180607996
F1_2021_1055_spanish_grand_prix,F1,Aston Martin,0.19049349817339165
F1_2021_1055_spanish_grand_prix,F1,Ferrari,-0.512695889480427
F1_2021_1055_spanish_grand_prix,F1,Haas F1 Team,0.5026767369088532
F1_2021_1055_spanish_grand_prix,F1,McLaren,-0.39789502643080116
F1_2021_1055_spanish_grand_prix,F1,Mercedes,-0.6187248034233853
F1_2021_1055_spanish_grand_prix,F1,Red Bull,-0.6541894170072187
F1_2021_1055_spanish_grand_prix,F1,Williams,0.4078470864306595
F1_2021_1056_monaco_grand_prix,F1,Alfa Romeo,0.3602431393917218
F1_2021_1056_monaco_grand_prix,F1,AlphaTauri,0.16464159783275845
F1_2021_1056_monaco_grand_prix,F1,Alpine F1 Team,0.20763961284203533
F1_2021_1056_monaco_grand_prix,F1,Aston Martin,0.19228285237071013
F1_2021_1056_monaco_grand_prix,F1,Ferrari,-0.5109695454365274
F1_2021_1056_monaco_grand_prix,F1,Haas F1 Team,0.49949450069717555
F1_2021_1056_monaco_grand_prix,F1,McLaren,-0.3979779281865406
F1_2021_1056_monaco_grand_prix,F1,Mercedes,-0.6234689254166302
F1_2021_1056_monaco_grand_prix,F1,Red Bull,-0.6542999862339738
F1_2021_1056_monaco_grand_prix,F1,Williams,0.40780176673528545
F1_2021_1057_azerbaijan_grand_prix,F1,Alfa Romeo,0.3595980881199281
F1_2021_1057_azerbaijan_grand_prix,F1,AlphaTauri,0.166874510331088
F1_2021_1057_azerbaijan_grand_prix,F1,Alpine F1 Team,0.20738123622503246
F1_2021_1057_azerbaijan_grand_prix,F1,Aston Martin,0.19353010002973778
F1_2021_1057_azerbaijan_grand_prix,F1,Ferrari,-0.5153279559224845
F1_2021_1057_azerbaijan_grand_prix,F1,Haas F1 Team,0.4989361275740547
F1_2021_1057_azerbaijan_grand_prix,F1,McLaren,-0.39925308789059466
F1_2021_1057_azerbaijan_grand_prix,F1,Mercedes,-0.6249782974879424
F1_2021_1057_azerbaijan_grand_prix,F1,Red Bull,-0.6518766413591596
F1_2021_1057_azerbaijan_grand_prix,F1,Williams,0.40577643740799946
F1_2021_1058_styrian_grand_prix,F1,Alfa Romeo,0.36180226695358014
F1_2021_1058_styrian_grand_prix,F1,AlphaTauri,0.1639811255861077
F1_2021_1058_styrian_grand_prix,F1,Alpine F1 Team,0.2087476761278081
F1_2021_1058_styrian_grand_prix,F1,Aston Martin,0.19034953281362368
F1_2021_1058_styrian_grand_prix,F1,Ferrari,-0.512990134512189
F1_2021_1058_styrian_grand_prix,F1,Haas F1 Team,0.500430306686928
F1_2021_1058_styrian_grand_prix,F1,McLaren,-0.3985173914681775
F1_2021_1058_styrian_grand_prix,F1,Mercedes,-0.6203775687806253
F1_2021_1058_styrian_grand_prix,F1,Red Bull,-0.650841035527387
F1_2021_1058_styrian_grand_prix,F1,Williams,0.40880451545431357
F1_2021_1059_french_grand_prix,F1,Alfa Romeo,0.3584321374527372
F1_2021_1059_french_grand_prix,F1,AlphaTauri,0.1642149431538066
F1_2021_1059_french_grand_prix,F1,Alpine F1 Team,0.20917525127771447
F1_2021_1059_french_grand_prix,F1,Aston Martin,0.1913592725749974
F1_2021_1059_french_grand_prix,F1,Ferrari,-0.5169190243518118
F1_2021_1059_french_grand_prix,F1,Haas F1 Team,0.501723446604564
F1_2021_1059_french_grand_prix,F1,McLaren,-0.39808345500490955
F1_2021_1059_french_grand_prix,F1,Mercedes,-0.6181489321225013
F1_2021_1059_french_grand_prix,F1,Red Bull,-0.648573252304164
F1_2021_1059_french_grand_prix,F1,Williams,0.4082965954154927
F1_2021_1060_austrian_grand_prix,F1,Alfa Romeo,0.3587427014877223
F1_2021_1060_austrian_grand_prix,F1,AlphaTauri,0.16682595475394635
F1_2021_1060_austrian_grand_prix,F1,Alpine F1 Team,0.20841772424225
F1_2021_1060_austrian_grand_prix,F1,Aston Martin,0.19116142711375564
F1_2021_1060_austrian_grand_prix,F1,Ferrari,-0.5153097550237263
F1_2021_1060_austrian_grand_prix,F1,Haas F1 Team,0.4994360413064731
F1_2021_1060_austrian_grand_prix,F1,McLaren,-0.3971721694084572
F1_2021_1060_austrian_grand_prix,F1,Mercedes,-0.62182314018242
F1_2021_1060_austrian_grand_prix,F1,Red Bull,-0.6540104476030969
F1_2021_1060_austrian_grand_prix,F1,Williams,0.40839921140531016
F1_2021_1061_british_grand_prix,F1,Alfa Romeo,0.3597229554730868
F1_2021_1061_british_grand_prix,F1,AlphaTauri,0.1645435660436522
F1_2021_1061_british_grand_prix,F1,Alpine F1 Team,0.20962830534256754
F1_2021_1061_british_grand_prix,F1,Aston Martin,0.19071362209411144
F1_2021_1061_british_grand_prix,F1,Ferrari,-0.508869389923133
F1_2021_1061_british_grand_prix,F1,Haas F1 Team,0.49740912546433336
F1_2021_1061_british_grand_prix,F1,McLaren,-0.39378745931567366
F1_2021_1061_british_grand_prix,F1,Mercedes,-0.6170498515112655
F1_2021_1061_british_grand_prix,F1,Red Bull,-0.6588794903718926
F1_2021_1061_british_grand_prix,F1,Williams,0.40851681910108123
F1_2021_1062_hungarian_grand_prix,F1,Alfa Romeo,0.35983208380491327
F1_2021_1062_hungarian_grand_prix,F1,AlphaTauri,0.1653501632072453
F1_2021_1062_hungarian_grand_prix,F1,Alpine F1 Team,0.21450168833602953
F1_2021_1062_hungarian_grand_prix,F1,Aston Martin,0.1966739986061488
F1_2021_1062_hungarian_grand_prix,F1,Ferrari,-0.5118868651651574
F1_2021_1062_hungarian_grand_prix,F1,Haas F1 Team,0.5034655574991937
F1_2021_1062_hungarian_grand_prix,F1,McLaren,-0.4034678231440684
F1_2021_1062_hungarian_grand_prix,F1,Mercedes,-0.6190262876575449
F1_2021_1062_hungarian_grand_prix,F1,Red Bull,-0.6599291323007925
F1_2021_1062_hungarian_grand_prix,F1,Williams,0.4087275124007515
F1_2021_1063_belgian_grand_prix,F1,Alfa Romeo,0.3511012943831239
F1_2021_1063_belgian_grand_prix,F1,AlphaTauri,0.16397613215315887
F1_2021_1063_belgian_grand_prix,F1,Alpine F1 Team,0.21114760669586197
F1_2021_1063_belgian_grand_prix,F1,Aston Martin,0.1895613083350843
F1_2021_1063_belgian_grand_prix,F1,Ferrari,-0.5136366383608556
F1_2021_1063_belgian_grand_prix,F1,Haas F1 Team,0.5015888141114905
F1_2021_1063_belgian_grand_prix,F1,McLaren,-0.3978049294942904
F1_2021_1063_belgian_grand_prix,F1,Mercedes,-0.6233437200801388
F1_2021_1063_belgian_grand_prix,F1,Red Bull,-0.6595496347001167
F1_2021_1063_belgian_grand_prix,F1,Williams,0.41682213551382047
F1_2021_1064_dutch_grand_prix,F1,Alfa Romeo,0.3588361037847322
F1_2021_1064_dutch_grand_prix,F1,AlphaTauri,0.1653495607769512
F1_2021_1064_dutch_grand_prix,F1,Alpine F1 Team,0.21025653701604932
F1_2021_1064_dutch_grand_prix,F1,Aston Martin,0.18941901780693646
F1_2021_1064_dutch_grand_prix,F1,Ferrari,-0.5133748647187841
F1_2021_1064_dutch_grand_prix,F1,Haas F1 Team,0.5023088491300014
F1_2021_1064_dutch_grand_prix,F1,McLaren,-0.3993886949825771
F1_2021_1064_dutch_grand_prix,F1,Mercedes,-0.6169628617779264
F1_2021_1064_dutch_grand_prix,F1,Red Bull,-0.6518643481454832
F1_2021_1064_dutch_grand_prix,F1,Williams,0.40836064310568193
F1_2021_1065_italian_grand_prix,F1,Alfa Romeo,0.35803975064895466
F1_2021_1065_italian_grand_prix,F1,AlphaTauri,0.1545251154154195
F1_2021_1065_italian_grand_prix,F1,Alpine F1 Team,0.20849594302690577
F1_2021_1065_italian_grand_prix,F1,Aston Martin,0.18971759097774527
F1_2021_1065_italian_grand_prix,F1,Ferrari,-0.5127720300045318
F1_2021_1065_italian_grand_prix,F1,Haas F1 Team,0.49617500076374516
F1_2021_1065_italian_grand_prix,F1,McLaren,-0.3931275969332704
F1_2021_1065_italian_grand_prix,F1,Mercedes,-0.6227273899311166
F1_2021_1065_italian_grand_prix,F1,Red Bull,-0.654709103715421
F1_2021_1065_italian_grand_prix,F1,Williams,0.4090431166043488
F1_2021_1066_russian_grand_prix,F1,Alfa Romeo,0.36112365175153205
F1_2021_1066_russian_grand_prix,F1,AlphaTauri,0.16180795413728377
F1_2021_1066_russian_grand_prix,F1,Alpine F1 Team,0.20985250990000515
F1_2021_1066_russian_grand_prix,F1,Aston Martin,0.19103891876950524
F1_2021_1066_russian_grand_prix,F1,Ferrari,-0.5139700775896305
F1_2021_1066_russian_grand_prix,F1,Haas F1 Team,0.49753075177329487
F1_2021_1066_russian_grand_prix,F1,McLaren,-0.39576549433490765
F1_2021_1066_russian_grand_prix,F1,Mercedes,-0.6262842628587908
F1_2021_1066_russian_grand_prix,F1,Red Bull,-0.6574353634933419
F1_2021_1066_russian_grand_prix,F1,Williams,0.41069773366494816
F1_2021_1067_turkish_grand_prix,F1,Alfa Romeo,0.35975447848172704
F1_2021_1067_turkish_grand_prix,F1,AlphaTauri,0.16654360686268485
F1_2021_1067_turkish_grand_prix,F1,Alpine F1 Team,0.2070275395376218
F1_2021_1067_turkish_grand_prix,F1,Aston Martin,0.19166783155407396
F1_2021_1067_turkish_grand_prix,F1,Ferrari,-0.5120536574023449
F1_2021_1067_turkish_grand_prix,F1,Haas F1 Team,0.49730430408812093
F1_2021_1067_turkish_grand_prix,F1,McLaren,-0.3985388059712944
F1_2021_1067_turkish_grand_prix,F1,Mercedes,-0.621723133633611
F1_2021_1067_turkish_grand_prix,F1,Red Bull,-0.6544900581035481
F1_2021_1067_turkish_grand_prix,F1,Williams,0.40890925421008456
F1_2021_1069_united_states_grand_prix,F1,Alfa Romeo,0.3602043732926833
F1_2021_1069_united_states_grand_prix,F1,AlphaTauri,0.16374487255966774
F1_2021_1069_united_states_grand_prix,F1,Alpine F1 Team,0.20867204209864681
F1_2021_1069_united_states_grand_prix,F1,Aston Martin,0.18950528788734
F1_2021_1069_united_states_grand_prix,F1,Ferrari,-0.5125745139430384
F1_2021_1069_united_states_grand_prix,F1,Haas F1 Team,0.5002585344263771
F1_2021_1069_united_states_grand_prix,F1,McLaren,-0.3964623448187355
F1_2021_1069_united_states_grand_prix,F1,Mercedes,-0.6214677349780582
F1_2021_1069_united_states_grand_prix,F1,Red Bull,-0.651937510867699
F1_2021_1069_united_states_grand_prix,F1,Williams,0.4071027712868132
F1_2021_1070_mexico_city_grand_prix,F1,Alfa Romeo,0.362381049569134
F1_2021_1070_mexico_city_grand_prix,F1,AlphaTauri,0.16894618282849713
F1_2021_1070_mexico_city_grand_prix,F1,Alpine F1 Team,0.20858545506509332
F1_2021_1070_mexico_city_grand_prix,F1,Aston Martin,0.191125884525179
F1_2021_1070_mexico_city_grand_prix,F1,Ferrari,-0.5137857056721234
F1_2021_1070_mexico_city_grand_prix,F1,Haas F1 Team,0.4964256284349637
F1_2021_1070_mexico_city_grand_prix,F1,McLaren,-0.40054872902187516
F1_2021_1070_mexico_city_grand_prix,F1,Mercedes,-0.6234045370595053
F1_2021_1070_mexico_city_grand_prix,F1,Red Bull,-0.6519745130472607
F1_2021_1070_mexico_city_grand_prix,F1,Williams,0.4058145416726
F1_2021_1071_s_o_paulo_grand_prix,F1,Alfa Romeo,0.3601274150890763
